,user,userID,pos,qn,q1,q2,p1,p2,p12,p123,fal,irr,ent,a00,a01,a10,a11,qorder,check_pA,check_pA_B,check_pB
130,14.0,98886326.0,4.0,3.0,2.0,3.0,0.95,0.82,1.0,,2.0,-0.05000000000000005,0.0,-0.009086398294499611,0.31115881249596383,0.5255907319385004,0.7917401816256889,1203.0,0.950045264511857,0.9999688685052666,0.8201298566381393
131,14.0,98886326.0,5.0,5.0,1.0,2.0,0.69,0.81,0.89,,1.0,0.20000000000000007,0.0,0.002310024203719792,0.21449387779779858,-0.5097192038076573,0.8331707087903539,123.0,0.6899984076253484,0.8899969670863586,0.809998749245196
132,14.0,98886326.0,6.0,6.0,1.0,3.0,0.94,0.11,0.59,,2.0,0.35,0.0,0.36670131747276763,-0.20401787167019347,0.8772015226333593,-0.2332902511913482,213.0,0.939998535899761,0.5900010004308134,0.10999988532097016
133,14.0,98886326.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
135,15.0,28464829.0,0.0,0.0,1.0,2.0,0.5,1.0,0.48,,1.0,-0.020000000000000014,0.0,-0.013327125496039793,0.7205790553623694,0.014150239583178664,0.693101458707622,123.0,0.49999983628495215,0.48000048503783904,0.9999996609861992
136,15.0,28464829.0,1.0,1.0,3.0,4.0,0.3,0.06,0.5,,1.0,0.44,0.0,0.8363258308050088,-0.275933527669568,-0.096910913432192,0.463712239026437,2301.0,0.29992953071883094,0.5002489763752954,0.060586136333631295
137,15.0,28464829.0,2.0,4.0,2.0,4.0,0.53,0.53,0.5,,2.0,0.030000000000000027,0.0,0.6859093162167447,-0.020601832890915293,-0.02060184752552572,0.7271035502418713,1302.0,0.5300020633154617,0.49999311391743845,0.5300020845940474
138,15.0,28464829.0,3.0,2.0,1.0,4.0,0.51,0.5,0.5,,1.0,0.0,0.0,0.7035275787619386,-1.8783235603203423e-05,0.00709145634143258,0.7106326601941725,312.0,0.5100011046044797,0.5000228029664333,0.49999637065483216
139,15.0,28464829.0,4.0,5.0,1.0,2.0,0.75,0.21,0.8,,1.0,0.5900000000000001,0.0,0.11123431940444331,-0.6284618597368139,0.13859317313801975,0.7572678194803817,123.0,0.7499985825181699,0.7999996133855285,0.2099997151235034
140,15.0,28464829.0,5.0,3.0,2.0,3.0,0.49,0.09,0.1,,2.0,0.39,0.0,0.6931615819207384,-0.22643838955690104,0.6551279916858525,-0.19763695144003546,1203.0,0.4900118060685348,0.09999905740204176,0.09002236275095671
141,15.0,28464829.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
142,15.0,28464829.0,7.0,7.0,1.0,3.0,0.89,0.0,0.5,,2.0,0.39,0.0,0.6371021930272935,-0.30566241717837245,0.6391159714174259,0.3036487639551622,213.0,0.8900000188509833,0.5000000982314229,2.4895361600521246e-06
144,16.0,73553815.0,0.0,0.0,1.0,2.0,0.21,0.63,0.35,,1.0,0.14,0.0,0.7511062842162216,0.2076481736767076,-0.12066480047779449,0.6149486813402633,123.0,0.20997933450400627,0.349969669868933,0.6299708545164714
145,16.0,73553815.0,1.0,1.0,3.0,4.0,0.4,0.64,0.4,,1.0,0.0,0.0,0.6771371294188253,0.19266738909285958,-1.0876316902451934e-05,0.710186313865748,2301.0,0.39998852501638227,0.4000018782059354,0.6400095435802452
146,16.0,73553815.0,2.0,3.0,2.0,3.0,0.68,0.67,0.67,,2.0,0.010000000000000007,0.0,0.5708478852527361,-0.007607870476569187,3.924723578609747e-06,0.8210206185579295,1203.0,0.6799831361601966,0.6700124647972517,0.6700072910357675
147,16.0,73553815.0,3.0,2.0,1.0,4.0,0.84,0.35,0.36,,1.0,0.010000000000000007,0.0,0.5219748941782028,-0.009041741464054821,0.45168656932251844,0.7234914078264245,312.0,0.8399772358020313,0.36001695271340906,0.3499856600442289
148,16.0,73553815.0,4.0,5.0,1.0,2.0,0.35,0.65,0.35,,1.0,0.0,0.0,0.6849369540041487,0.24846666037430115,-2.2269295087772685e-06,0.6849275175558728,123.0,0.3499962080205276,0.3499987729200212,0.649992923364228
149,16.0,73553815.0,5.0,4.0,2.0,4.0,0.72,0.31,0.59,,2.0,0.13,0.0,0.6740108287264692,-0.10454906946342374,0.21361851506367383,0.6993898984981715,1302.0,0.7199284904109101,0.5899523576360082,0.3099141280005508
150,16.0,73553815.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
151,16.0,73553815.0,7.0,7.0,1.0,3.0,0.39,0.68,0.34,,2.0,0.34,0.0,0.6702979022167969,-0.03052210177940583,-0.20182377176167515,0.7134679944620274,213.0,0.3900798478110978,0.34002064173521396,0.6800212603726893
153,17.0,69882794.0,0.0,0.0,1.0,2.0,0.49,0.66,0.45,,1.0,-0.03999999999999998,0.0,0.6323609790193246,0.1704419630667644,0.03192412726166259,0.7550166081244947,123.0,0.4900231541198539,0.449985291559827,0.6599689532819771
154,17.0,69882794.0,1.0,1.0,3.0,4.0,0.64,0.55,0.61,,1.0,0.059999999999999935,0.0,0.6362783718968111,-0.04242509047493484,0.021819238336512448,0.7699830329914843,2301.0,0.6399987756070824,0.6099986544864723,0.5500024898837682
155,17.0,69882794.0,2.0,4.0,2.0,4.0,0.66,0.61,0.67,,2.0,-0.010000000000000007,0.0,0.5990738656739092,0.007997128299797367,0.04647347206774437,0.7993041059589804,1302.0,0.6599836469777098,0.6700839748154271,0.6099725096651669
156,17.0,69882794.0,3.0,3.0,2.0,3.0,0.67,0.74,0.66,,2.0,0.07999999999999996,0.0,0.5496719548169997,-0.007155456450532739,-0.06013805217212496,0.8331825009173162,1203.0,0.6700112861263473,0.6600307319673394,0.7400729197236889
157,17.0,69882794.0,4.0,5.0,1.0,2.0,0.71,0.63,0.84,,1.0,0.21,0.0,0.5889716253090747,-0.1472746216864272,-0.09748874180873136,0.7886181485487097,123.0,0.7100044978456079,0.8399788470155126,0.6300138534350069
158,17.0,69882794.0,5.0,2.0,1.0,4.0,0.81,0.71,0.45,,1.0,-0.25999999999999995,0.0,0.3379545159189682,0.23896529267714292,0.3514494747723067,0.8397413893127412,312.0,0.8100001376281594,0.44999986833275096,0.7099994315544972
159,17.0,69882794.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
160,17.0,69882794.0,7.0,7.0,1.0,3.0,0.67,0.42,0.38,,2.0,0.29000000000000004,0.0,0.6670500616486651,-0.1766056788760738,-0.024533160965936242,0.7233622692809024,213.0,0.6700008045433635,0.380002137679083,0.4199986789133914
162,18.0,39465173.0,0.0,0.0,1.0,2.0,0.11,0.94,0.13,,1.0,0.020000000000000004,0.0,0.3500366215137533,0.8249403790669416,-0.029684544752123124,0.44279427030969293,123.0,0.11001565186598916,0.13003830913616723,0.9399772733895859
163,18.0,39465173.0,1.0,1.0,3.0,4.0,0.76,0.27,0.27,,1.0,0.0,0.0,0.6160117147448201,-2.101726899413471e-05,0.44867360292237846,0.6474732980020036,2301.0,0.759994482476252,0.26998976043361933,0.2699691835800767
164,18.0,39465173.0,2.0,5.0,1.0,2.0,0.35,0.68,0.54,,1.0,0.19000000000000009,0.0,0.6861516872981874,0.09958822380539846,-0.13185916684861285,0.7084429132365724,123.0,0.3500065358900575,0.5399866708929519,0.6800096308493226
165,18.0,39465173.0,3.0,4.0,2.0,4.0,0.61,0.63,0.76,,2.0,-0.13,0.0,0.5882917413384812,0.13822218268606604,0.12112880874620163,0.7874866837829563,1302.0,0.6100039236411922,0.7599877506380242,0.6300013375714799
166,18.0,39465173.0,4.0,2.0,1.0,4.0,0.39,0.71,0.19,,1.0,-0.2,0.0,0.5186060259363087,0.5413236587049046,0.22512568656178175,0.6223624193405414,312.0,0.38998813560322665,0.1899909482983066,0.7099899139547243
167,18.0,39465173.0,5.0,3.0,2.0,3.0,0.69,0.51,0.75,,2.0,-0.06000000000000005,0.0,0.5997591251430902,0.057718075495087805,0.21126444401900077,0.7696269071599144,1203.0,0.6899965616025835,0.7499263978463566,0.5099610028999164
168,18.0,39465173.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
169,18.0,39465173.0,7.0,7.0,1.0,3.0,0.65,0.14,0.49,,2.0,0.16000000000000006,0.0,0.760392568677857,-0.12330665672689872,0.31229314042227513,0.5559427158153178,213.0,0.6500178727445796,0.4897286162229052,0.13990877531268825
171,19.0,69534323.0,0.0,0.0,1.0,2.0,0.4,0.57,0.47,,1.0,0.06999999999999995,0.0,0.7153487962066849,0.0717411092546874,-0.05074602856416634,0.6932203241786693,123.0,0.39986411158961754,0.46986190077786805,0.5698579942792816
172,19.0,69534323.0,1.0,1.0,3.0,4.0,0.4,0.4,0.16,,1.0,-0.24,0.0,0.7408421557184836,0.2664986830117471,0.2664986835096977,0.5559769412809833,2301.0,0.3999914060372361,0.16001343902766582,0.39999140550935947
173,19.0,69534323.0,2.0,5.0,1.0,2.0,0.23,0.57,0.31,,1.0,0.07999999999999999,0.0,0.7693490736533586,0.2008819970740215,-0.07187408177397331,0.6021484471539438,123.0,0.23000562676979197,0.3099983434788192,0.5700001917426937
174,19.0,69534323.0,3.0,2.0,1.0,4.0,0.26,0.25,0.35,,1.0,0.09999999999999998,0.0,0.8469046852267064,-0.07072136749960763,-0.06314175289313322,0.5232246879121129,312.0,0.2600008919190457,0.3499958482247455,0.24999799487256186
175,19.0,69534323.0,4.0,4.0,2.0,4.0,0.4,0.43,0.42,,2.0,0.010000000000000007,0.0,0.7650710916887029,0.014520688062682276,-0.007185641411965513,0.6437420150060299,1302.0,0.40001685428004885,0.42002238495553473,0.4299987349357268
176,19.0,69534323.0,5.0,3.0,2.0,3.0,0.73,0.53,0.77,,2.0,-0.040000000000000036,0.0,0.5709242399662142,0.03998242744005928,0.21255127756097994,0.792003520754852,1203.0,0.7300174447117883,0.7699706340532625,0.530001784468851
177,19.0,69534323.0,6.0,6.0,1.0,3.0,0.11,0.2,0.23,,2.0,-0.03,0.0,0.9285669040295419,0.13380315667112866,0.028620335127660827,0.34502469370525823,213.0,0.11008210167695145,0.22996733620614693,0.20015662038997042
178,19.0,69534323.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
180,20.0,28039362.0,0.0,0.0,1.0,2.0,0.4,0.86,0.42,,1.0,0.01999999999999996,0.0,0.4935660169801356,0.41887764882240636,-0.01707274409230206,0.7619993227371538,123.0,0.3999480977522962,0.42004594021187963,0.8599793017444352
181,20.0,28039362.0,1.0,1.0,3.0,4.0,0.8,0.21,0.34,,1.0,0.13000000000000006,0.0,0.6407455605193538,-0.12106936033647549,0.3878840570196572,0.6514089674608404,2301.0,0.7999817179646441,0.3400111325002746,0.20999918706356524
182,20.0,28039362.0,2.0,3.0,2.0,3.0,0.6,0.44,0.67,,2.0,-0.07000000000000006,0.0,0.6755674785211964,0.06076248564210754,0.19277210686356783,0.7090527168919375,1203.0,0.6000045116620744,0.6699908010929337,0.44007325710579503
183,20.0,28039362.0,3.0,5.0,1.0,2.0,0.61,0.42,0.19,,1.0,-0.23,0.0,0.5943832878978533,0.2551638688535162,0.4386031759369134,0.6238810551336821,123.0,0.6100026166900155,0.1900006782076983,0.42000649696300774
184,20.0,28039362.0,4.0,4.0,2.0,4.0,0.44,0.66,0.5,,2.0,0.16000000000000006,0.0,0.6667474141698118,0.040198934022947934,-0.10959196477585141,0.7360856374724162,1302.0,0.43988415919832363,0.499958897701173,0.6600124656751738
185,20.0,28039362.0,5.0,2.0,1.0,4.0,0.5,0.18,0.13,,1.0,-0.04999999999999999,0.0,0.788846840559135,0.06907839880816846,0.3795903286488314,0.4783941151155936,312.0,0.5000345032128632,0.13001203598748057,0.180018781439011
186,20.0,28039362.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
187,20.0,28039362.0,7.0,7.0,1.0,3.0,0.5,0.21,0.37,,2.0,0.13,0.0,0.8016330693128716,-0.09364600615321603,0.13265300510820413,0.5753417209807589,213.0,0.5000054117428383,0.3700093883684807,0.20999755934614714
189,21.0,57646920.0,0.0,0.0,1.0,2.0,0.69,0.91,0.78,,1.0,0.09000000000000008,0.0,-0.3627539574001472,0.7228427684353295,-0.04884020938098572,0.5861081594123111,123.0,0.690037045195721,0.7800271813203717,0.9100206334807583
190,21.0,57646920.0,1.0,1.0,3.0,4.0,0.71,0.19,0.25,,1.0,0.06,0.0,0.6972265621481779,-0.06447381157037432,0.39608403867754777,0.5939997841239337,2301.0,0.7100073460765369,0.25000037051512597,0.19000667384560835
191,21.0,57646920.0,2.0,5.0,1.0,2.0,0.17,0.63,0.16,,1.0,-0.010000000000000007,0.0,0.7278535695981928,0.4480320807315889,0.013207483603609007,0.5189624289313569,123.0,0.16999987782634024,0.15999981300190916,0.6300006508035275
192,21.0,57646920.0,3.0,4.0,2.0,4.0,0.78,0.62,0.19,,2.0,0.5900000000000001,0.0,0.5686137082506816,-0.27585526562931484,-0.1979972852559845,0.7492525636785727,1302.0,0.7800058255392432,0.190008745613146,0.6199968191033924
193,21.0,57646920.0,4.0,2.0,1.0,4.0,0.22,0.41,0.39,,1.0,0.17,0.0,0.816234996063346,0.013130140766617187,-0.1236450658700365,0.56418112672465,312.0,0.22005662617112998,0.3899109324003571,0.40996428409391134
194,21.0,57646920.0,5.0,3.0,2.0,3.0,0.61,0.21,0.26,,2.0,0.35,0.0,0.3473336520890295,-0.101528002454185,0.7947195313253753,-0.4873112759378608,1203.0,0.6099901964269585,0.25999735626147613,0.2100109569891267
195,21.0,57646920.0,6.0,6.0,1.0,3.0,0.49,0.2,0.63,,2.0,-0.14,0.0,0.7715093019897672,0.12649445916979898,0.41397803946569767,0.46625610011273966,213.0,0.4900081719451002,0.6300019608914965,0.2000037188758118
196,21.0,57646920.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
198,22.0,57307622.0,0.0,0.0,1.0,2.0,0.11,0.85,0.14,,1.0,0.030000000000000013,0.0,0.5375411531912296,0.6930868450573677,-0.04551171270947473,0.47813075467245825,123.0,0.1099898565497275,0.13998387770802448,0.849989822515783
199,22.0,57307622.0,1.0,1.0,3.0,4.0,0.68,0.09,0.09,,1.0,0.0,0.0,0.6898246358858721,-6.386463125772246e-05,0.5997311351635279,0.4055433096721066,2301.0,0.6799064823518094,0.09000681255495131,0.08997290655841755
200,22.0,57307622.0,2.0,3.0,2.0,3.0,0.41,0.41,0.62,,2.0,-0.21,0.0,0.756676449417233,0.18312190827636857,0.1831219144055102,0.6003111604478363,1203.0,0.4100014462745205,0.6200133456173768,0.41000143933430405
201,22.0,57307622.0,3.0,5.0,1.0,2.0,0.0,0.26,0.52,,1.0,0.52,0.0,0.8403062992612798,-0.10225702278763864,-0.374569019393585,0.37832219720447446,123.0,2.585927423429361e-05,0.5199999351910639,0.2599998293750344
202,22.0,57307622.0,4.0,4.0,2.0,4.0,0.37,0.38,0.6,,2.0,-0.22,0.0,0.7799569522304551,0.20258673830218943,0.19357622654697446,0.5596023056572378,1302.0,0.37012396631792444,0.6002596841262587,0.38001735001155523
203,22.0,57307622.0,5.0,2.0,1.0,4.0,0.31,0.55,0.31,,1.0,0.0,0.0,0.7491588307899617,0.19518775082307466,-2.9551736038052666e-05,0.6329793296769127,312.0,0.309981814088864,0.31001517453967636,0.5499841616866944
204,22.0,57307622.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
205,22.0,57307622.0,7.0,7.0,1.0,3.0,0.4,0.56,0.56,,2.0,0.0,0.0,0.717134388242335,0.1230556510322712,-1.0748544374264348e-06,0.685985116332004,213.0,0.3999802313032739,0.5600018217726552,0.56000321510126
207,23.0,80287322.0,0.0,0.0,1.0,2.0,0.53,0.88,0.58,,1.0,0.04999999999999993,0.0,0.45747952789615914,0.29480149508408493,-0.03915872740227072,0.8380162272390942,123.0,0.5300002345961354,0.5799989477228914,0.8799999327766983
208,23.0,80287322.0,1.0,1.0,3.0,4.0,0.72,0.26,0.62,,1.0,0.36,0.0,0.6939185110581436,-0.22860453328949143,0.0666983784823618,0.6795354973581987,2301.0,0.7200386468652282,0.6199852253511492,0.2600649331635411
209,23.0,80287322.0,2.0,5.0,1.0,2.0,0.29,0.56,0.4,,1.0,0.11000000000000004,0.0,0.7545284544459171,0.11486870409194652,-0.08492991151814633,0.6405302366787649,123.0,0.28997577415870013,0.4000115493541346,0.5599934144665051
210,23.0,80287322.0,3.0,2.0,1.0,4.0,0.56,0.88,0.75,,1.0,0.18999999999999995,0.0,-0.38683953937894294,0.7642584630008126,-0.08342734308735936,0.5092192089422131,312.0,0.5600068237423065,0.7500079934575121,0.8799981647677654
211,23.0,80287322.0,4.0,4.0,2.0,4.0,0.51,0.81,0.81,,2.0,0.0,0.0,0.5225145748780232,0.2701666887946364,1.1125623394785838e-06,0.8086955434826166,1302.0,0.510000007164706,0.810001644171897,0.8100006713805579
212,23.0,80287322.0,5.0,3.0,2.0,3.0,0.76,0.42,0.64,,2.0,0.12,0.0,0.6184552067186383,-0.09925522732880207,0.16116704931727666,0.7626841737763571,1203.0,0.759971604294929,0.6399938828895712,0.41999948353038813
213,23.0,80287322.0,6.0,6.0,1.0,3.0,0.8,0.02,0.03,,2.0,0.77,0.0,0.7720021902520002,-0.4693910734154566,0.28688914231529217,0.31840132408569927,213.0,0.8000360723122877,0.030056902706267017,0.019927388786107777
214,23.0,80287322.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
216,24.0,35642417.0,0.0,0.0,1.0,2.0,0.43,0.73,0.41,,1.0,-0.020000000000000014,0.0,0.6048274481042922,0.2748043846974599,0.016765140297293975,0.7472518014039684,123.0,0.430005927448948,0.4100007427697394,0.7299903746059708
217,24.0,35642417.0,1.0,1.0,3.0,4.0,0.67,0.43,0.42,,1.0,-0.010000000000000007,0.0,0.6491906240839084,0.008103801614419263,0.20381343299670926,0.732766333784047,2301.0,0.6700044706646794,0.41999697865303764,0.42999344427616926
218,24.0,35642417.0,2.0,4.0,2.0,4.0,0.52,0.6,0.64,,2.0,-0.040000000000000036,0.0,0.6557650206260283,0.0939564020927741,0.03199321973884172,0.7484122571492707,1302.0,0.5200452132707158,0.640004489182646,0.6000229536606518
219,24.0,35642417.0,3.0,2.0,1.0,4.0,0.62,0.71,0.54,,1.0,-0.07999999999999996,0.0,0.5507095571764054,0.1420147967891303,0.06390866637643472,0.820041090272371,312.0,0.6195258347021015,0.5401514059122351,0.7101561378270548
220,24.0,35642417.0,4.0,5.0,1.0,2.0,0.37,0.69,0.51,,1.0,0.14,0.0,0.6734822242602897,0.13378935499971886,-0.10143608228822656,0.719884415671113,123.0,0.36984240038642496,0.5098529553827852,0.6901154142873228
221,24.0,35642417.0,5.0,3.0,2.0,3.0,0.76,0.75,0.75,,2.0,0.010000000000000007,0.0,0.49628257963167144,-0.00848258543135948,1.5978171754178766e-05,0.8681196474660422,1203.0,0.7600374718330046,0.7500289640281443,0.7500099217144904
222,24.0,35642417.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
223,24.0,35642417.0,7.0,7.0,1.0,3.0,0.64,0.38,0.73,,2.0,-0.08999999999999997,0.0,0.6582778723111836,0.08772935878771777,0.31805335984542166,0.6766209154175277,213.0,0.6399990582388626,0.7300003966249422,0.3799992294950356
225,25.0,44393463.0,0.0,0.0,1.0,2.0,0.0,1.0,0.9,,1.0,0.9,0.0,0.5792418616174005,0.17502717402726586,-0.5684330805594341,0.5574304842549681,123.0,0.00021273815948180796,0.899975011843557,0.9997822822549819
226,25.0,44393463.0,1.0,1.0,3.0,4.0,0.87,0.0,0.39,,1.0,0.39,0.0,-0.13496896032086955,-0.32994855850155097,0.8749016008923559,0.3278191259142116,2301.0,0.870000486364851,0.3899998977960452,8.282087671589757e-06
227,25.0,44393463.0,2.0,4.0,2.0,4.0,0.02,0.07,0.61,,2.0,-0.54,0.0,0.6017673825738598,0.5832968168155126,0.46101963821208036,-0.2917221889526048,1302.0,0.020000593609727814,0.6099996133351278,0.0699987835247653
228,25.0,44393463.0,3.0,5.0,1.0,2.0,0.02,0.09,0.0,,1.0,-0.02,0.0,0.8345067962767083,0.4567649442103645,0.2905755311161055,-0.1026173853114253,123.0,0.02074824509145817,0.004190723019239216,0.09015074936802599
229,25.0,44393463.0,4.0,2.0,1.0,4.0,0.21,0.6,0.33,,1.0,0.12000000000000002,0.0,0.7637267162305376,0.2023142837785087,-0.10566376844436642,0.603842558811097,312.0,0.2100714986881621,0.33001551887196123,0.6001176764164532
230,25.0,44393463.0,5.0,3.0,2.0,3.0,0.72,0.68,1.0,,2.0,-0.28,0.0,0.0010048370995983777,0.6426644983973672,0.680856430842711,0.3513110094384985,1203.0,0.7200000954577515,0.9999996400445962,0.680000194729844
231,25.0,44393463.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
232,25.0,44393463.0,7.0,7.0,1.0,3.0,0.5,0.9,0.63,,2.0,0.27,0.0,0.5208169711899042,0.07942156493891507,-0.2206920488830028,0.8208149062635733,213.0,0.49990363006691163,0.6299606157046814,0.8999723468474983
234,26.0,51965249.0,0.0,0.0,1.0,2.0,0.51,0.74,0.55,,1.0,0.040000000000000036,0.0,0.5909513863100846,0.15486911925366026,-0.03022296113616364,0.7911248889595451,123.0,0.5100084203241596,0.5500012745580921,0.7400058719718398
235,26.0,51965249.0,1.0,1.0,3.0,4.0,0.51,0.13,0.47,,1.0,0.34,0.0,0.7991884165409157,-0.2350138419738344,0.02281075571989743,0.5527621899021238,2301.0,0.5099997858742961,0.4700000996824825,0.12999993288587142
236,26.0,51965249.0,2.0,3.0,2.0,3.0,0.43,0.51,0.43,,2.0,0.08000000000000003,0.0,0.7262532103116716,5.027396060176175e-05,-0.05447673452251675,0.685265476075263,1203.0,0.42996501635478296,0.43003801617813237,0.5099756866211904
237,26.0,51965249.0,3.0,2.0,1.0,4.0,0.27,0.87,0.44,,1.0,0.16999999999999998,0.0,0.5652507433393194,0.38341633415262927,-0.13992693188082883,0.7168709585594091,312.0,0.2699994555502594,0.43999961446805164,0.8699991927238714
238,26.0,51965249.0,4.0,5.0,1.0,2.0,0.59,0.86,0.56,,1.0,-0.02999999999999992,0.0,0.43663817089533674,0.2926373578779381,0.024479884986926506,0.8503596763670911,123.0,0.5900030031700313,0.5600051496503359,0.8600264832626081
239,26.0,51965249.0,5.0,4.0,2.0,4.0,0.23,0.81,0.21,,2.0,0.6000000000000001,0.0,0.7495068150504134,0.05114589389323366,-0.631028202421172,0.1934607513104529,1302.0,0.22998554529273577,0.20999209920696793,0.8099734793425021
240,26.0,51965249.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
241,26.0,51965249.0,7.0,7.0,1.0,3.0,0.3,0.4,0.29,,2.0,0.11000000000000004,0.0,0.7990121971156188,-0.007473317633397082,-0.07793755280121054,0.5961960329096498,213.0,0.3000605023701748,0.29010909322550765,0.3999736934256489
243,27.0,75570314.0,0.0,0.0,1.0,2.0,0.35,0.7,0.48,,1.0,0.13,0.0,0.6734040762886505,0.16663072168715864,-0.09723738227480362,0.7136569378367975,123.0,0.35000187253028564,0.4800001852771895,0.7000851655323453
244,27.0,75570314.0,1.0,1.0,3.0,4.0,0.94,0.13,0.51,,1.0,0.38,0.0,-0.11103551824257343,-0.2248604660115208,0.8277895637982966,0.5018699887637457,2301.0,0.9400122957176019,0.5100380052136296,0.12995443095736944
245,27.0,75570314.0,2.0,2.0,1.0,4.0,0.05,0.75,0.49,,1.0,0.44,0.0,0.747369277076368,0.15398914353088414,-0.3417897356295963,0.5485495301710919,312.0,0.049988051738160635,0.4900569585900708,0.75002898491978
246,27.0,75570314.0,3.0,5.0,1.0,2.0,0.57,0.61,0.63,,1.0,0.06000000000000005,0.0,0.6423639068592059,-0.014090334814877632,-0.04191113974786547,0.7651233234899038,123.0,0.569902635715109,0.6299955886160757,0.610052092001701
247,27.0,75570314.0,4.0,4.0,2.0,4.0,0.79,0.72,0.57,,2.0,0.22000000000000008,0.0,0.524099930942343,-0.14062310922882412,-0.09094700380854823,0.8350291375583558,1302.0,0.7901358517781153,0.5700344076407694,0.7198932178387287
248,27.0,75570314.0,5.0,3.0,2.0,3.0,0.55,0.44,0.55,,2.0,0.0,0.0,0.7084569036227697,-7.730060156845917e-06,0.08230158646475598,0.7009388946418128,1203.0,0.55001292465835,0.5500026383121944,0.4399990714212991
249,27.0,75570314.0,6.0,6.0,1.0,3.0,0.67,0.42,0.34,,2.0,0.33,0.0,0.6652357236397081,-0.19403475527349545,-0.04790906146392275,0.719386538881503,213.0,0.6700456592140908,0.33997749677585526,0.4200275164650963
250,27.0,75570314.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
252,28.0,47086784.0,0.0,0.0,1.0,2.0,0.3,0.7,0.4,,1.0,0.10000000000000003,0.0,0.6846701657694713,0.23592412358986745,-0.08201236151689104,0.6847193932728404,123.0,0.3000255070156867,0.4000141022034554,0.7000312568718079
253,28.0,47086784.0,1.0,1.0,3.0,4.0,0.6,0.4,0.4,,1.0,0.0,0.0,0.6983408187542969,-1.6047701471178525e-05,0.15696311282051434,0.6983428310619434,2301.0,0.6000203505739766,0.400002198242281,0.3999821618761501
254,28.0,47086784.0,2.0,3.0,2.0,3.0,0.83,0.57,0.74,,2.0,0.08999999999999997,0.0,0.5233426664633871,-0.08517035388432645,0.13035333899546045,0.8377752419071292,1203.0,0.8299827956534237,0.7400219985476608,0.569986459143306
255,28.0,47086784.0,3.0,4.0,2.0,4.0,0.7,0.7,0.85,,2.0,-0.15000000000000002,0.0,0.49167473499913583,0.1659215934063405,0.16592159409775564,0.8385678301690896,1302.0,0.6999976753994467,0.8499980480729212,0.6999976746687474
256,28.0,47086784.0,4.0,2.0,1.0,4.0,0.9,0.6,0.6,,1.0,0.0,0.0,0.39265838915397255,1.84194055495727e-05,0.31336906109464013,0.8646499237414945,312.0,0.8999982518468173,0.5999577361956031,0.59998048444183
257,28.0,47086784.0,5.0,5.0,1.0,2.0,0.82,0.59,0.8,,1.0,0.21000000000000008,0.0,-0.4795437689632774,-0.07653060625239205,0.766349993956804,0.42058125409120656,123.0,0.8200149584211996,0.8000228380276159,0.5899996983682884
